Length	Start	data
15.0	9.0	948.0
16.0	9.0	1015.0
17.0	9.0	953.0
18.0	9.0	939.0
19.0	9.0	871.0
20.0	9.0	902.0
21.0	9.0	789.0
22.0	9.0	790.0
23.0	9.0	794.0
24.0	9.0	756.0
25.0	9.0	724.0
26.0	9.0	671.0
27.0	9.0	649.0
28.0	9.0	685.0
29.0	9.0	716.0
30.0	9.0	663.0
31.0	9.0	613.0
32.0	9.0	611.0
33.0	9.0	582.0
34.0	9.0	589.0
35.0	9.0	617.0
36.0	9.0	579.0
37.0	9.0	494.0
38.0	9.0	572.0
39.0	9.0	480.0
40.0	9.0	514.0
41.0	9.0	560.0
42.0	9.0	516.0
43.0	9.0	0.0
44.0	9.0	0.0
45.0	9.0	0.0
46.0	9.0	0.0
47.0	9.0	0.0
48.0	9.0	0.0
49.0	9.0	0.0
50.0	9.0	0.0

1.0	10.0	1838.0
2.0	10.0	1891.0
3.0	10.0	1874.0
4.0	10.0	1560.0
5.0	10.0	1480.0
6.0	10.0	1481.0
7.0	10.0	1326.0
8.0	10.0	1198.0
9.0	10.0	1218.0
10.0	10.0	1317.0
11.0	10.0	1309.0
12.0	10.0	1134.0
13.0	10.0	1167.0
14.0	10.0	1201.0
15.0	10.0	998.0
16.0	10.0	948.0
17.0	10.0	1000.0
18.0	10.0	989.0
19.0	10.0	809.0
20.0	10.0	832.0
21.0	10.0	798.0
22.0	10.0	783.0
23.0	10.0	835.0
24.0	10.0	812.0
25.0	10.0	783.0
26.0	10.0	730.0
27.0	10.0	797.0
28.0	10.0	795.0
29.0	10.0	721.0
30.0	10.0	728.0
31.0	10.0	735.0
32.0	10.0	781.0
33.0	10.0	635.0
34.0	10.0	726.0
35.0	10.0	709.0
36.0	10.0	632.0
37.0	10.0	610.0
38.0	10.0	661.0
39.0	10.0	620.0
40.0	10.0	612.0
41.0	10.0	595.0
42.0	10.0	0.0
43.0	10.0	0.0
44.0	10.0	0.0
45.0	10.0	0.0
46.0	10.0	0.0
47.0	10.0	0.0
48.0	10.0	0.0
49.0	10.0	0.0
50.0	10.0	0.0

1.0	11.0	1898.0
2.0	11.0	1875.0
3.0	11.0	1558.0
4.0	11.0	1580.0
5.0	11.0	1512.0
6.0	11.0	1474.0
7.0	11.0	1283.0
8.0	11.0	1359.0
9.0	11.0	1123.0
10.0	11.0	1115.0
11.0	11.0	1060.0
12.0	11.0	1093.0
13.0	11.0	1058.0
14.0	11.0	918.0
15.0	11.0	961.0
16.0	11.0	911.0
17.0	11.0	894.0
18.0	11.0	1000.0
19.0	11.0	866.0
20.0	11.0	894.0
21.0	11.0	832.0
22.0	11.0	803.0
23.0	11.0	762.0
24.0	11.0	784.0
25.0	11.0	791.0
26.0	11.0	741.0
27.0	11.0	748.0
28.0	11.0	752.0
29.0	11.0	720.0
30.0	11.0	766.0
31.0	11.0	707.0
32.0	11.0	753.0
33.0	11.0	683.0
34.0	11.0	650.0
35.0	11.0	687.0
36.0	11.0	721.0
37.0	11.0	635.0
38.0	11.0	645.0
39.0	11.0	607.0
40.0	11.0	638.0
41.0	11.0	0.0
42.0	11.0	0.0
43.0	11.0	0.0
44.0	11.0	0.0
45.0	11.0	0.0
46.0	11.0	0.0
47.0	11.0	0.0
48.0	11.0	0.0
49.0	11.0	0.0
50.0	11.0	0.0

1.0	12.0	1886.0
2.0	12.0	1749.0
3.0	12.0	1488.0
4.0	12.0	1471.0
5.0	12.0	1424.0
6.0	12.0	1344.0
7.0	12.0	1249.0
8.0	12.0	1169.0
9.0	12.0	1179.0
10.0	12.0	1135.0
11.0	12.0	1103.0
12.0	12.0	1062.0
13.0	12.0	992.0
14.0	12.0	1010.0
15.0	12.0	1020.0
16.0	12.0	991.0
17.0	12.0	887.0
18.0	12.0	915.0
19.0	12.0	925.0
20.0	12.0	887.0
21.0	12.0	828.0
22.0	12.0	850.0
23.0	12.0	887.0
24.0	12.0	798.0
25.0	12.0	749.0
26.0	12.0	798.0
27.0	12.0	744.0
28.0	12.0	721.0
29.0	12.0	756.0
30.0	12.0	726.0
31.0	12.0	715.0
32.0	12.0	734.0
33.0	12.0	723.0
34.0	12.0	715.0
35.0	12.0	668.0
36.0	12.0	654.0
37.0	12.0	679.0
38.0	12.0	626.0
39.0	12.0	648.0
40.0	12.0	0.0
41.0	12.0	0.0
42.0	12.0	0.0
43.0	12.0	0.0
44.0	12.0	0.0
45.0	12.0	0.0
46.0	12.0	0.0
47.0	12.0	0.0
48.0	12.0	0.0
49.0	12.0	0.0
50.0	12.0	0.0

1.0	13.0	2109.0
2.0	13.0	1756.0
3.0	13.0	1522.0
4.0	13.0	1473.0
5.0	13.0	1426.0
6.0	13.0	1283.0
7.0	13.0	1297.0
8.0	13.0	1195.0
9.0	13.0	1346.0
10.0	13.0	1239.0
11.0	13.0	1135.0
12.0	13.0	1121.0
13.0	13.0	1062.0
14.0	13.0	1045.0
15.0	13.0	1073.0
16.0	13.0	987.0
17.0	13.0	932.0
18.0	13.0	917.0
19.0	13.0	912.0
20.0	13.0	916.0
21.0	13.0	863.0
22.0	13.0	858.0
23.0	13.0	877.0
24.0	13.0	785.0
25.0	13.0	804.0
26.0	13.0	784.0
27.0	13.0	749.0
28.0	13.0	750.0
29.0	13.0	817.0
30.0	13.0	776.0
31.0	13.0	723.0
32.0	13.0	736.0
33.0	13.0	746.0
34.0	13.0	693.0
35.0	13.0	676.0
36.0	13.0	713.0
37.0	13.0	681.0
38.0	13.0	694.0
39.0	13.0	0.0
40.0	13.0	0.0
41.0	13.0	0.0
42.0	13.0	0.0
43.0	13.0	0.0
44.0	13.0	0.0
45.0	13.0	0.0
46.0	13.0	0.0
47.0	13.0	0.0
48.0	13.0	0.0
49.0	13.0	0.0
50.0	13.0	0.0

1.0	14.0	2345.0
2.0	14.0	1938.0
3.0	14.0	1720.0
4.0	14.0	1646.0
5.0	14.0	1530.0
6.0	14.0	1462.0
7.0	14.0	1406.0
8.0	14.0	1339.0
9.0	14.0	1220.0
10.0	14.0	1226.0
11.0	14.0	1254.0
12.0	14.0	1147.0
13.0	14.0	1205.0
14.0	14.0	1125.0
15.0	14.0	1132.0
16.0	14.0	1082.0
17.0	14.0	1047.0
18.0	14.0	1132.0
19.0	14.0	972.0
20.0	14.0	993.0
21.0	14.0	1051.0
22.0	14.0	998.0
23.0	14.0	948.0
24.0	14.0	940.0
25.0	14.0	1001.0
26.0	14.0	912.0
27.0	14.0	791.0
28.0	14.0	944.0
29.0	14.0	817.0
30.0	14.0	856.0
31.0	14.0	869.0
32.0	14.0	861.0
33.0	14.0	859.0
34.0	14.0	831.0
35.0	14.0	847.0
36.0	14.0	790.0
37.0	14.0	842.0
38.0	14.0	0.0
39.0	14.0	0.0
40.0	14.0	0.0
41.0	14.0	0.0
42.0	14.0	0.0
43.0	14.0	0.0
44.0	14.0	0.0
45.0	14.0	0.0
46.0	14.0	0.0
47.0	14.0	0.0
48.0	14.0	0.0
49.0	14.0	0.0
50.0	14.0	0.0

1.0	15.0	2050.0
2.0	15.0	1832.0
3.0	15.0	1665.0
4.0	15.0	1531.0
5.0	15.0	1508.0
6.0	15.0	1548.0
7.0	15.0	1411.0
8.0	15.0	1365.0
9.0	15.0	1350.0
10.0	15.0	1294.0
11.0	15.0	1244.0
12.0	15.0	1200.0
13.0	15.0	1174.0
14.0	15.0	1121.0
15.0	15.0	1077.0
16.0	15.0	1120.0
17.0	15.0	1019.0
18.0	15.0	993.0
19.0	15.0	938.0
20.0	15.0	969.0
21.0	15.0	1008.0
22.0	15.0	967.0
23.0	15.0	953.0
24.0	15.0	978.0
25.0	15.0	949.0
26.0	15.0	890.0
27.0	15.0	867.0
28.0	15.0	880.0
29.0	15.0	866.0
30.0	15.0	807.0
31.0	15.0	847.0
32.0	15.0	833.0
33.0	15.0	810.0
34.0	15.0	799.0
35.0	15.0	782.0
36.0	15.0	774.0
37.0	15.0	0.0
38.0	15.0	0.0
39.0	15.0	0.0
40.0	15.0	0.0
41.0	15.0	0.0
42.0	15.0	0.0
43.0	15.0	0.0
44.0	15.0	0.0
45.0	15.0	0.0
46.0	15.0	0.0
47.0	15.0	0.0
48.0	15.0	0.0
49.0	15.0	0.0
50.0	15.0	0.0

1.0	16.0	2193.0
2.0	16.0	2101.0
3.0	16.0	1802.0
4.0	16.0	1695.0
5.0	16.0	1567.0
6.0	16.0	1622.0
7.0	16.0	1512.0
8.0	16.0	1462.0
9.0	16.0	1439.0
10.0	16.0	1422.0
11.0	16.0	1244.0
12.0	16.0	1205.0
13.0	16.0	1176.0
14.0	16.0	1201.0
15.0	16.0	1208.0
16.0	16.0	1155.0
17.0	16.0	1114.0
18.0	16.0	1121.0
19.0	16.0	1021.0
20.0	16.0	1111.0
21.0	16.0	1061.0
22.0	16.0	1065.0
23.0	16.0	979.0
24.0	16.0	1061.0
25.0	16.0	969.0
26.0	16.0	997.0
27.0	16.0	956.0
28.0	16.0	967.0
29.0	16.0	973.0
30.0	16.0	995.0
31.0	16.0	996.0
32.0	16.0	988.0
33.0	16.0	962.0
34.0	16.0	888.0
35.0	16.0	958.0
36.0	16.0	0.0
37.0	16.0	0.0
38.0	16.0	0.0
39.0	16.0	0.0
40.0	16.0	0.0
41.0	16.0	0.0
42.0	16.0	0.0
43.0	16.0	0.0
44.0	16.0	0.0
45.0	16.0	0.0
46.0	16.0	0.0
47.0	16.0	0.0
48.0	16.0	0.0
49.0	16.0	0.0
50.0	16.0	0.0

1.0	17.0	1937.0
2.0	17.0	1938.0
3.0	17.0	1741.0
4.0	17.0	1697.0
5.0	17.0	1560.0
6.0	17.0	1520.0
7.0	17.0	1550.0
8.0	17.0	1399.0
9.0	17.0	1379.0
10.0	17.0	1436.0
11.0	17.0	1362.0
12.0	17.0	1339.0
13.0	17.0	1301.0
14.0	17.0	1311.0
15.0	17.0	1258.0
16.0	17.0	1160.0
17.0	17.0	1104.0
18.0	17.0	1120.0
19.0	17.0	1157.0
20.0	17.0	1140.0
21.0	17.0	1105.0
22.0	17.0	1007.0
23.0	17.0	1032.0
24.0	17.0	976.0
25.0	17.0	983.0
26.0	17.0	1023.0
27.0	17.0	991.0
28.0	17.0	977.0
29.0	17.0	954.0
30.0	17.0	937.0
31.0	17.0	953.0
32.0	17.0	969.0
33.0	17.0	880.0
34.0	17.0	854.0
35.0	17.0	0.0
36.0	17.0	0.0
37.0	17.0	0.0
38.0	17.0	0.0
39.0	17.0	0.0
40.0	17.0	0.0
41.0	17.0	0.0
42.0	17.0	0.0
43.0	17.0	0.0
44.0	17.0	0.0
45.0	17.0	0.0
46.0	17.0	0.0
47.0	17.0	0.0
48.0	17.0	0.0
49.0	17.0	0.0
50.0	17.0	0.0

1.0	18.0	2179.0
2.0	18.0	2168.0
3.0	18.0	1890.0
4.0	18.0	1708.0
5.0	18.0	1745.0
6.0	18.0	1737.0
7.0	18.0	1645.0
8.0	18.0	1509.0
9.0	18.0	1539.0
10.0	18.0	1411.0
11.0	18.0	1346.0
12.0	18.0	1371.0
13.0	18.0	1337.0
14.0	18.0	1256.0
15.0	18.0	1290.0
16.0	18.0	1208.0
17.0	18.0	1244.0
18.0	18.0	1165.0
19.0	18.0	1127.0
20.0	18.0	1193.0
21.0	18.0	1120.0
22.0	18.0	1120.0
23.0	18.0	1115.0
24.0	18.0	1128.0
25.0	18.0	1117.0
26.0	18.0	1085.0
27.0	18.0	1128.0
28.0	18.0	1042.0
29.0	18.0	1082.0
30.0	18.0	1050.0
31.0	18.0	1054.0
32.0	18.0	994.0
33.0	18.0	1110.0
34.0	18.0	0.0
35.0	18.0	0.0
36.0	18.0	0.0
37.0	18.0	0.0
38.0	18.0	0.0
39.0	18.0	0.0
40.0	18.0	0.0
41.0	18.0	0.0
42.0	18.0	0.0
43.0	18.0	0.0
44.0	18.0	0.0
45.0	18.0	0.0
46.0	18.0	0.0
47.0	18.0	0.0
48.0	18.0	0.0
49.0	18.0	0.0
50.0	18.0	0.0

1.0	19.0	2019.0
2.0	19.0	1937.0
3.0	19.0	1919.0
4.0	19.0	1670.0
5.0	19.0	1669.0
6.0	19.0	1541.0
7.0	19.0	1458.0
8.0	19.0	1564.0
9.0	19.0	1490.0
10.0	19.0	1452.0
11.0	19.0	1395.0
12.0	19.0	1334.0
13.0	19.0	1299.0
14.0	19.0	1312.0
15.0	19.0	1250.0
16.0	19.0	1245.0
17.0	19.0	1216.0
18.0	19.0	1181.0
19.0	19.0	1254.0
20.0	19.0	1219.0
21.0	19.0	1071.0
22.0	19.0	1131.0
23.0	19.0	1120.0
24.0	19.0	1148.0
25.0	19.0	1119.0
26.0	19.0	1079.0
27.0	19.0	1112.0
28.0	19.0	1110.0
29.0	19.0	1045.0
30.0	19.0	1076.0
31.0	19.0	1002.0
32.0	19.0	1024.0
33.0	19.0	0.0
34.0	19.0	0.0
35.0	19.0	0.0
36.0	19.0	0.0
37.0	19.0	0.0
38.0	19.0	0.0
39.0	19.0	0.0
40.0	19.0	0.0
41.0	19.0	0.0
42.0	19.0	0.0
43.0	19.0	0.0
44.0	19.0	0.0
45.0	19.0	0.0
46.0	19.0	0.0
47.0	19.0	0.0
48.0	19.0	0.0
49.0	19.0	0.0
50.0	19.0	0.0

1.0	20.0	2309.0
2.0	20.0	1773.0
3.0	20.0	1676.0
4.0	20.0	1655.0
5.0	20.0	1572.0
6.0	20.0	1609.0
7.0	20.0	1464.0
8.0	20.0	1435.0
9.0	20.0	1441.0
10.0	20.0	1448.0
11.0	20.0	1291.0
12.0	20.0	1342.0
13.0	20.0	1269.0
14.0	20.0	1315.0
15.0	20.0	1306.0
16.0	20.0	1319.0
17.0	20.0	1179.0
18.0	20.0	1279.0
19.0	20.0	1253.0
20.0	20.0	1242.0
21.0	20.0	1267.0
22.0	20.0	1202.0
23.0	20.0	1188.0
24.0	20.0	1240.0
25.0	20.0	1118.0
26.0	20.0	1098.0
27.0	20.0	1171.0
28.0	20.0	1166.0
29.0	20.0	1134.0
30.0	20.0	1102.0
31.0	20.0	1046.0
32.0	20.0	0.0
33.0	20.0	0.0
34.0	20.0	0.0
35.0	20.0	0.0
36.0	20.0	0.0
37.0	20.0	0.0
38.0	20.0	0.0
39.0	20.0	0.0
40.0	20.0	0.0
41.0	20.0	0.0
42.0	20.0	0.0
43.0	20.0	0.0
44.0	20.0	0.0
45.0	20.0	0.0
46.0	20.0	0.0
47.0	20.0	0.0
48.0	20.0	0.0
49.0	20.0	0.0
50.0	20.0	0.0

1.0	21.0	1984.0
2.0	21.0	1976.0
3.0	21.0	1722.0
4.0	21.0	1615.0
5.0	21.0	1586.0
6.0	21.0	1494.0
7.0	21.0	1526.0
8.0	21.0	1490.0
9.0	21.0	1425.0
10.0	21.0	1519.0
11.0	21.0	1475.0
12.0	21.0	1378.0
13.0	21.0	1306.0
14.0	21.0	1235.0
15.0	21.0	1338.0
16.0	21.0	1321.0
17.0	21.0	1250.0
18.0	21.0	1236.0
19.0	21.0	1231.0
20.0	21.0	1229.0
21.0	21.0	1230.0
22.0	21.0	1216.0
23.0	21.0	1271.0
24.0	21.0	1260.0
25.0	21.0	1106.0
26.0	21.0	1163.0
27.0	21.0	1149.0
28.0	21.0	1168.0
29.0	21.0	1199.0
30.0	21.0	1155.0
31.0	21.0	0.0
32.0	21.0	0.0
33.0	21.0	0.0
34.0	21.0	0.0
35.0	21.0	0.0
36.0	21.0	0.0
37.0	21.0	0.0
38.0	21.0	0.0
39.0	21.0	0.0
40.0	21.0	0.0
41.0	21.0	0.0
42.0	21.0	0.0
43.0	21.0	0.0
44.0	21.0	0.0
45.0	21.0	0.0
46.0	21.0	0.0
47.0	21.0	0.0
48.0	21.0	0.0
49.0	21.0	0.0
50.0	21.0	0.0

1.0	22.0	2025.0
2.0	22.0	1951.0
3.0	22.0	1674.0
4.0	22.0	1608.0
5.0	22.0	1591.0
6.0	22.0	1533.0
7.0	22.0	1626.0
8.0	22.0	1522.0
9.0	22.0	1571.0
10.0	22.0	1470.0
11.0	22.0	1444.0
12.0	22.0	1634.0
13.0	22.0	1497.0
14.0	22.0	1302.0
15.0	22.0	1397.0
16.0	22.0	1258.0
17.0	22.0	1363.0
18.0	22.0	1341.0
19.0	22.0	1326.0
20.0	22.0	1309.0
21.0	22.0	1307.0
22.0	22.0	1272.0
23.0	22.0	1237.0
24.0	22.0	1238.0
25.0	22.0	1221.0
26.0	22.0	1237.0
27.0	22.0	1271.0
28.0	22.0	1230.0
29.0	22.0	1135.0
30.0	22.0	0.0
31.0	22.0	0.0
32.0	22.0	0.0
33.0	22.0	0.0
34.0	22.0	0.0
35.0	22.0	0.0
36.0	22.0	0.0
37.0	22.0	0.0
38.0	22.0	0.0
39.0	22.0	0.0
40.0	22.0	0.0
41.0	22.0	0.0
42.0	22.0	0.0
43.0	22.0	0.0
44.0	22.0	0.0
45.0	22.0	0.0
46.0	22.0	0.0
47.0	22.0	0.0
48.0	22.0	0.0
49.0	22.0	0.0
