Length	Start	data
42.0	9.0	112.0
43.0	9.0	0.0
44.0	9.0	0.0
45.0	9.0	0.0
46.0	9.0	0.0
47.0	9.0	0.0
48.0	9.0	0.0
49.0	9.0	0.0
50.0	9.0	0.0

1.0	10.0	462.0
2.0	10.0	460.0
3.0	10.0	444.0
4.0	10.0	442.0
5.0	10.0	420.0
6.0	10.0	418.0
7.0	10.0	410.0
8.0	10.0	408.0
9.0	10.0	378.0
10.0	10.0	378.0
11.0	10.0	370.0
12.0	10.0	368.0
13.0	10.0	354.0
14.0	10.0	352.0
15.0	10.0	344.0
16.0	10.0	342.0
17.0	10.0	308.0
18.0	10.0	306.0
19.0	10.0	298.0
20.0	10.0	296.0
21.0	10.0	282.0
22.0	10.0	280.0
23.0	10.0	272.0
24.0	10.0	270.0
25.0	10.0	250.0
26.0	10.0	248.0
27.0	10.0	240.0
28.0	10.0	238.0
29.0	10.0	224.0
30.0	10.0	222.0
31.0	10.0	214.0
32.0	10.0	212.0
33.0	10.0	172.0
34.0	10.0	170.0
35.0	10.0	162.0
36.0	10.0	160.0
37.0	10.0	146.0
38.0	10.0	144.0
39.0	10.0	136.0
40.0	10.0	134.0
41.0	10.0	114.0
42.0	10.0	0.0
43.0	10.0	0.0
44.0	10.0	0.0
45.0	10.0	0.0
46.0	10.0	0.0
47.0	10.0	0.0
48.0	10.0	0.0
49.0	10.0	0.0
50.0	10.0	0.0

1.0	11.0	462.0
2.0	11.0	460.0
3.0	11.0	444.0
4.0	11.0	442.0
5.0	11.0	420.0
6.0	11.0	418.0
7.0	11.0	410.0
8.0	11.0	408.0
9.0	11.0	380.0
10.0	11.0	378.0
11.0	11.0	370.0
12.0	11.0	368.0
13.0	11.0	354.0
14.0	11.0	352.0
15.0	11.0	344.0
16.0	11.0	342.0
17.0	11.0	308.0
18.0	11.0	306.0
19.0	11.0	298.0
20.0	11.0	296.0
21.0	11.0	282.0
22.0	11.0	280.0
23.0	11.0	272.0
24.0	11.0	270.0
25.0	11.0	250.0
26.0	11.0	248.0
27.0	11.0	240.0
28.0	11.0	238.0
29.0	11.0	224.0
30.0	11.0	222.0
31.0	11.0	214.0
32.0	11.0	212.0
33.0	11.0	172.0
34.0	11.0	170.0
35.0	11.0	162.0
36.0	11.0	160.0
37.0	11.0	146.0
38.0	11.0	144.0
39.0	11.0	136.0
40.0	11.0	134.0
41.0	11.0	0.0
42.0	11.0	0.0
43.0	11.0	0.0
44.0	11.0	0.0
45.0	11.0	0.0
46.0	11.0	0.0
47.0	11.0	0.0
48.0	11.0	0.0
49.0	11.0	0.0
50.0	11.0	0.0

1.0	12.0	462.0
2.0	12.0	460.0
