Length	Start	data
22.0	12.0	148.0
23.0	12.0	142.0
24.0	12.0	148.0
25.0	12.0	130.0
26.0	12.0	142.0
27.0	12.0	134.0
28.0	12.0	142.0
29.0	12.0	130.0
30.0	12.0	148.0
31.0	12.0	142.0
32.0	12.0	148.0
33.0	12.0	114.0
34.0	12.0	126.0
35.0	12.0	120.0
36.0	12.0	126.0
37.0	12.0	114.0
38.0	12.0	124.0
39.0	12.0	118.0
40.0	12.0	0.0
41.0	12.0	0.0
42.0	12.0	0.0
43.0	12.0	0.0
44.0	12.0	0.0
45.0	12.0	0.0
46.0	12.0	0.0
47.0	12.0	0.0
48.0	12.0	0.0
49.0	12.0	0.0
50.0	12.0	0.0

1.0	13.0	148.0
2.0	13.0	148.0
3.0	13.0	144.0
4.0	13.0	144.0
5.0	13.0	152.0
6.0	13.0	152.0
7.0	13.0	152.0
8.0	13.0	152.0
9.0	13.0	142.0
10.0	13.0	142.0
11.0	13.0	142.0
12.0	13.0	142.0
13.0	13.0	148.0
14.0	13.0	148.0
15.0	13.0	148.0
16.0	13.0	148.0
17.0	13.0	132.0
18.0	13.0	132.0
19.0	13.0	132.0
20.0	13.0	128.0
21.0	13.0	150.0
22.0	13.0	122.0
23.0	13.0	149.0
24.0	13.0	148.0
25.0	13.0	144.0
26.0	13.0	142.0
27.0	13.0	142.0
28.0	13.0	144.0
29.0	13.0	149.0
30.0	13.0	150.0
31.0	13.0	150.0
32.0	13.0	149.0
33.0	13.0	126.0
34.0	13.0	126.0
35.0	13.0	126.0
36.0	13.0	128.0
37.0	13.0	126.0
38.0	13.0	124.0
39.0	13.0	0.0
40.0	13.0	0.0
41.0	13.0	0.0
42.0	13.0	0.0
43.0	13.0	0.0
44.0	13.0	0.0
45.0	13.0	0.0
46.0	13.0	0.0
47.0	13.0	0.0
48.0	13.0	0.0
49.0	13.0	0.0
50.0	13.0	0.0

1.0	14.0	152.0
2.0	14.0	152.0
3.0	14.0	146.0
4.0	14.0	170.0
5.0	14.0	152.0
6.0	14.0	160.0
7.0	14.0	152.0
8.0	14.0	166.0
9.0	14.0	144.0
10.0	14.0	150.0
11.0	14.0	144.0
12.0	14.0	162.0
13.0	14.0	148.0
14.0	14.0	156.0
15.0	14.0	150.0
16.0	14.0	160.0
17.0	14.0	134.0
18.0	14.0	136.0
19.0	14.0	134.0
20.0	14.0	164.0
21.0	14.0	152.0
22.0	14.0	158.0
23.0	14.0	151.0
24.0	14.0	164.0
25.0	14.0	146.0
26.0	14.0	152.0
27.0	14.0	146.0
28.0	14.0	162.0
29.0	14.0	148.0
30.0	14.0	154.0
31.0	14.0	152.0
32.0	14.0	164.0
33.0	14.0	126.0
34.0	14.0	136.0
35.0	14.0	126.0
36.0	14.0	140.0
37.0	14.0	124.0
38.0	14.0	0.0
39.0	14.0	0.0
40.0	14.0	0.0
41.0	14.0	0.0
42.0	14.0	0.0
43.0	14.0	0.0
44.0	14.0	0.0
45.0	14.0	0.0
46.0	14.0	0.0
47.0	14.0	0.0
48.0	14.0	0.0
49.0	14.0	0.0
50.0	14.0	0.0

1.0	15.0	160.0
2.0	15.0	158.0
3.0	15.0	172.0
4.0	15.0	172.0
5.0	15.0	162.0
6.0	15.0	162.0
7.0	15.0	168.0
8.0	15.0	168.0
9.0	15.0	152.0
10.0	15.0	150.0
11.0	15.0	164.0
12.0	15.0	164.0
13.0	15.0	158.0
14.0	15.0	158.0
15.0	15.0	164.0
16.0	15.0	164.0
17.0	15.0	142.0
18.0	15.0	140.0
19.0	15.0	166.0
20.0	15.0	166.0
21.0	15.0	160.0
22.0	15.0	160.0
23.0	15.0	166.0
24.0	15.0	166.0
25.0	15.0	154.0
26.0	15.0	154.0
27.0	15.0	166.0
28.0	15.0	166.0
29.0	15.0	160.0
30.0	15.0	160.0
31.0	15.0	162.0
32.0	15.0	165.0
33.0	15.0	137.0
34.0	15.0	138.0
35.0	15.0	142.0
36.0	15.0	133.0
37.0	15.0	0.0
38.0	15.0	0.0
39.0	15.0	0.0
40.0	15.0	0.0
41.0	15.0	0.0
42.0	15.0	0.0
43.0	15.0	0.0
44.0	15.0	0.0
45.0	15.0	0.0
46.0	15.0	0.0
47.0	15.0	0.0
48.0	15.0	0.0
49.0	15.0	0.0
50.0	15.0	0.0

1.0	16.0	160.0
2.0	16.0	184.0
3.0	16.0	174.0
4.0	16.0	180.0
5.0	16.0	164.0
6.0	16.0	176.0
7.0	16.0	168.0
8.0	16.0	174.0
9.0	16.0	154.0
10.0	16.0	172.0
11.0	16.0	166.0
12.0	16.0	172.0
13.0	16.0	160.0
14.0	16.0	172.0
15.0	16.0	166.0
16.0	16.0	172.0
17.0	16.0	144.0
18.0	16.0	174.0
19.0	16.0	167.0
20.0	16.0	174.0
21.0	16.0	162.0
22.0	16.0	174.0
23.0	16.0	166.0
24.0	16.0	174.0
25.0	16.0	156.0
26.0	16.0	173.0
27.0	16.0	168.0
28.0	16.0	174.0
29.0	16.0	162.0
30.0	16.0	170.0
31.0	16.0	168.0
32.0	16.0	174.0
33.0	16.0	139.0
34.0	16.0	148.0
35.0	16.0	144.0
36.0	16.0	0.0
37.0	16.0	0.0
38.0	16.0	0.0
39.0	16.0	0.0
40.0	16.0	0.0
41.0	16.0	0.0
42.0	16.0	0.0
43.0	16.0	0.0
44.0	16.0	0.0
45.0	16.0	0.0
46.0	16.0	0.0
47.0	16.0	0.0
48.0	16.0	0.0
49.0	16.0	0.0
50.0	16.0	0.0

1.0	17.0	188.0
2.0	17.0	186.0
3.0	17.0	182.0
4.0	17.0	182.0
5.0	17.0	178.0
6.0	17.0	164.0
7.0	17.0	178.0
8.0	17.0	178.0
9.0	17.0	174.0
10.0	17.0	174.0
11.0	17.0	174.0
12.0	17.0	172.0
13.0	17.0	174.0
14.0	17.0	174.0
15.0	17.0	174.0
16.0	17.0	144.0
17.0	17.0	176.0
18.0	17.0	176.0
19.0	17.0	154.0
20.0	17.0	176.0
21.0	17.0	176.0
22.0	17.0	176.0
23.0	17.0	176.0
24.0	17.0	176.0
25.0	17.0	176.0
26.0	17.0	175.0
27.0	17.0	172.0
28.0	17.0	175.0
29.0	17.0	176.0
30.0	17.0	176.0
31.0	17.0	176.0
32.0	17.0	174.0
33.0	17.0	152.0
34.0	17.0	152.0
35.0	17.0	0.0
36.0	17.0	0.0
37.0	17.0	0.0
38.0	17.0	0.0
39.0	17.0	0.0
40.0	17.0	0.0
41.0	17.0	0.0
42.0	17.0	0.0
43.0	17.0	0.0
