Length	Start	data
7.0	8.0	209.0
8.0	8.0	204.0
9.0	8.0	202.0
10.0	8.0	191.0
11.0	8.0	190.0
12.0	8.0	186.0
13.0	8.0	184.0
14.0	8.0	182.0
15.0	8.0	178.0
16.0	8.0	172.0
17.0	8.0	170.0
18.0	8.0	165.0
19.0	8.0	160.0
20.0	8.0	155.0
21.0	8.0	150.0
22.0	8.0	150.0
23.0	8.0	144.0
24.0	8.0	140.0
25.0	8.0	137.0
26.0	8.0	134.0
27.0	8.0	126.0
28.0	8.0	126.0
29.0	8.0	122.0
30.0	8.0	114.0
31.0	8.0	114.0
32.0	8.0	109.0
33.0	8.0	106.0
34.0	8.0	101.0
35.0	8.0	98.0
36.0	8.0	92.0
37.0	8.0	90.0
38.0	8.0	84.0
39.0	8.0	81.0
40.0	8.0	74.0
41.0	8.0	72.0
42.0	8.0	69.0
43.0	8.0	64.0
44.0	8.0	0.0
45.0	8.0	0.0
46.0	8.0	0.0
47.0	8.0	0.0
48.0	8.0	0.0
49.0	8.0	0.0
50.0	8.0	0.0

1.0	9.0	232.0
2.0	9.0	231.0
3.0	9.0	226.0
4.0	9.0	218.0
5.0	9.0	220.0
6.0	9.0	214.0
7.0	9.0	208.0
8.0	9.0	208.0
9.0	9.0	204.0
10.0	9.0	196.0
11.0	9.0	196.0
12.0	9.0	190.0
13.0	9.0	188.0
14.0	9.0	180.0
15.0	9.0	176.0
16.0	9.0	174.0
17.0	9.0	173.0
18.0	9.0	168.0
19.0	9.0	166.0
20.0	9.0	158.0
21.0	9.0	158.0
22.0	9.0	154.0
23.0	9.0	144.0
24.0	9.0	146.0
25.0	9.0	142.0
26.0	9.0	138.0
27.0	9.0	134.0
28.0	9.0	130.0
29.0	9.0	126.0
30.0	9.0	122.0
31.0	9.0	112.0
32.0	9.0	114.0
33.0	9.0	110.0
34.0	9.0	106.0
35.0	9.0	102.0
36.0	9.0	98.0
37.0	9.0	94.0
38.0	9.0	90.0
39.0	9.0	86.0
40.0	9.0	82.0
41.0	9.0	78.0
42.0	9.0	74.0
43.0	9.0	0.0
44.0	9.0	0.0
45.0	9.0	0.0
46.0	9.0	0.0
47.0	9.0	0.0
48.0	9.0	0.0
49.0	9.0	0.0
50.0	9.0	0.0

1.0	10.0	240.0
2.0	10.0	230.0
3.0	10.0	224.0
4.0	10.0	224.0
5.0	10.0	221.0
6.0	10.0	222.0
7.0	10.0	214.0
8.0	10.0	207.0
9.0	10.0	208.0
10.0	10.0	204.0
11.0	10.0	202.0
12.0	10.0	197.0
13.0	10.0	192.0
14.0	10.0	186.0
15.0	10.0	181.0
16.0	10.0	178.0
17.0	10.0	171.0
18.0	10.0	174.0
19.0	10.0	169.0
20.0	10.0	166.0
21.0	10.0	160.0
22.0	10.0	158.0
23.0	10.0	153.0
24.0	10.0	150.0
25.0	10.0	144.0
26.0	10.0	142.0
27.0	10.0	134.0
28.0	10.0	134.0
29.0	10.0	130.0
30.0	10.0	126.0
31.0	10.0	119.0
32.0	10.0	118.0
33.0	10.0	114.0
34.0	10.0	108.0
35.0	10.0	104.0
36.0	10.0	102.0
37.0	10.0	98.0
38.0	10.0	94.0
39.0	10.0	90.0
40.0	10.0	86.0
41.0	10.0	82.0
42.0	10.0	0.0
43.0	10.0	0.0
44.0	10.0	0.0
45.0	10.0	0.0
46.0	10.0	0.0
47.0	10.0	0.0
48.0	10.0	0.0
49.0	10.0	0.0
50.0	10.0	0.0

1.0	11.0	244.0
2.0	11.0	238.0
3.0	11.0	232.0
4.0	11.0	230.0
5.0	11.0	228.0
6.0	11.0	224.0
7.0	11.0	218.0
8.0	11.0	216.0
9.0	11.0	212.0
10.0	11.0	206.0
11.0	11.0	204.0
12.0	11.0	195.0
13.0	11.0	198.0
14.0	11.0	190.0
15.0	11.0	190.0
16.0	11.0	186.0
17.0	11.0	181.0
18.0	11.0	174.0
19.0	11.0	165.0
20.0	11.0	168.0
21.0	11.0	165.0
22.0	11.0	162.0
23.0	11.0	158.0
24.0	11.0	154.0
25.0	11.0	149.0
26.0	11.0	144.0
27.0	11.0	142.0
28.0	11.0	138.0
29.0	11.0	133.0
30.0	11.0	129.0
31.0	11.0	126.0
32.0	11.0	120.0
33.0	11.0	116.0
34.0	11.0	114.0
35.0	11.0	110.0
36.0	11.0	106.0
37.0	11.0	102.0
38.0	11.0	98.0
39.0	11.0	94.0
40.0	11.0	87.0
41.0	11.0	0.0
42.0	11.0	0.0
43.0	11.0	0.0
44.0	11.0	0.0
45.0	11.0	0.0
46.0	11.0	0.0
47.0	11.0	0.0
48.0	11.0	0.0
49.0	11.0	0.0
50.0	11.0	0.0

1.0	12.0	250.0
2.0	12.0	246.0
3.0	12.0	236.0
4.0	12.0	235.0
5.0	12.0	230.0
6.0	12.0	228.0
7.0	12.0	226.0
8.0	12.0	222.0
9.0	12.0	216.0
10.0	12.0	207.0
11.0	12.0	209.0
12.0	12.0	204.0
13.0	12.0	200.0
14.0	12.0	195.0
15.0	12.0	194.0
16.0	12.0	188.0
17.0	12.0	183.0
18.0	12.0	180.0
19.0	12.0	171.0
20.0	12.0	174.0
21.0	12.0	161.0
22.0	12.0	165.0
23.0	12.0	162.0
24.0	12.0	156.0
25.0	12.0	152.0
26.0	12.0	146.0
27.0	12.0	146.0
28.0	12.0	142.0
29.0	12.0	138.0
30.0	12.0	130.0
31.0	12.0	128.0
32.0	12.0	126.0
33.0	12.0	88.0
34.0	12.0	117.0
35.0	12.0	113.0
36.0	12.0	109.0
37.0	12.0	106.0
38.0	12.0	102.0
39.0	12.0	97.0
40.0	12.0	0.0
41.0	12.0	0.0
42.0	12.0	0.0
43.0	12.0	0.0
44.0	12.0	0.0
45.0	12.0	0.0
46.0	12.0	0.0
47.0	12.0	0.0
48.0	12.0	0.0
49.0	12.0	0.0
50.0	12.0	0.0

1.0	13.0	248.0
2.0	13.0	248.0
3.0	13.0	240.0
4.0	13.0	242.0
5.0	13.0	102.0
6.0	13.0	229.0
7.0	13.0	227.0
8.0	13.0	222.0
9.0	13.0	220.0
10.0	13.0	212.0
11.0	13.0	214.0
12.0	13.0	208.0
13.0	13.0	203.0
14.0	13.0	196.0
15.0	13.0	192.0
16.0	13.0	192.0
17.0	13.0	188.0
18.0	13.0	186.0
19.0	13.0	180.0
20.0	13.0	175.0
21.0	13.0	173.0
22.0	13.0	170.0
23.0	13.0	163.0
24.0	13.0	160.0
25.0	13.0	153.0
26.0	13.0	154.0
27.0	13.0	150.0
28.0	13.0	145.0
29.0	13.0	141.0
30.0	13.0	135.0
31.0	13.0	132.0
32.0	13.0	130.0
33.0	13.0	126.0
34.0	13.0	119.0
35.0	13.0	118.0
36.0	13.0	114.0
37.0	13.0	110.0
38.0	13.0	106.0
39.0	13.0	0.0
40.0	13.0	0.0
41.0	13.0	0.0
42.0	13.0	0.0
43.0	13.0	0.0
44.0	13.0	0.0
45.0	13.0	0.0
46.0	13.0	0.0
47.0	13.0	0.0
48.0	13.0	0.0
49.0	13.0	0.0
50.0	13.0	0.0

1.0	14.0	256.0
2.0	14.0	252.0
3.0	14.0	248.0
4.0	14.0	245.0
5.0	14.0	110.0
6.0	14.0	236.0
7.0	14.0	234.0
8.0	14.0	229.0
9.0	14.0	224.0
10.0	14.0	219.0
11.0	14.0	216.0
12.0	14.0	212.0
13.0	14.0	208.0
14.0	14.0	206.0
15.0	14.0	202.0
16.0	14.0	198.0
17.0	14.0	194.0
18.0	14.0	188.0
19.0	14.0	186.0
20.0	14.0	182.0
21.0	14.0	178.0
22.0	14.0	174.0
23.0	14.0	170.0
24.0	14.0	166.0
25.0	14.0	162.0
26.0	14.0	156.0
27.0	14.0	153.0
28.0	14.0	149.0
29.0	14.0	145.0
30.0	14.0	138.0
31.0	14.0	135.0
32.0	14.0	134.0
33.0	14.0	130.0
34.0	14.0	124.0
35.0	14.0	122.0
36.0	14.0	116.0
37.0	14.0	103.0
38.0	14.0	0.0
39.0	14.0	0.0
40.0	14.0	0.0
41.0	14.0	0.0
42.0	14.0	0.0
43.0	14.0	0.0
44.0	14.0	0.0
45.0	14.0	0.0
46.0	14.0	0.0
47.0	14.0	0.0
48.0	14.0	0.0
49.0	14.0	0.0
50.0	14.0	0.0

1.0	15.0	258.0
2.0	15.0	254.0
3.0	15.0	248.0
4.0	15.0	244.0
5.0	15.0	244.0
6.0	15.0	240.0
7.0	15.0	236.0
8.0	15.0	232.0
9.0	15.0	225.0
10.0	15.0	222.0
11.0	15.0	219.0
12.0	15.0	212.0
13.0	15.0	210.0
14.0	15.0	207.0
15.0	15.0	199.0
16.0	15.0	198.0
17.0	15.0	194.0
18.0	15.0	190.0
19.0	15.0	188.0
