Length	Start	data
50.0	5.0	0.0

1.0	6.0	114.0
2.0	6.0	112.0
3.0	6.0	112.0
4.0	6.0	112.0
5.0	6.0	114.0
6.0	6.0	114.0
7.0	6.0	114.0
8.0	6.0	110.0
9.0	6.0	110.0
10.0	6.0	82.0
11.0	6.0	102.0
12.0	6.0	102.0
13.0	6.0	100.0
14.0	6.0	100.0
15.0	6.0	114.0
16.0	6.0	114.0
17.0	6.0	114.0
18.0	6.0	112.0
19.0	6.0	112.0
20.0	6.0	96.0
21.0	6.0	98.0
22.0	6.0	90.0
23.0	6.0	96.0
24.0	6.0	96.0
25.0	6.0	96.0
26.0	6.0	104.0
27.0	6.0	104.0
28.0	6.0	102.0
29.0	6.0	102.0
30.0	6.0	98.0
31.0	6.0	96.0
32.0	6.0	98.0
33.0	6.0	96.0
34.0	6.0	96.0
35.0	6.0	114.0
36.0	6.0	114.0
37.0	6.0	114.0
38.0	6.0	112.0
39.0	6.0	112.0
40.0	6.0	92.0
41.0	6.0	92.0
42.0	6.0	92.0
43.0	6.0	90.0
44.0	6.0	90.0
45.0	6.0	92.0
46.0	6.0	0.0
47.0	6.0	0.0
48.0	6.0	0.0
49.0	6.0	0.0
50.0	6.0	0.0

1.0	7.0	116.0
2.0	7.0	124.0
3.0	7.0	114.0
4.0	7.0	138.0
5.0	7.0	122.0
6.0	7.0	116.0
7.0	7.0	126.0
8.0	7.0	112.0
9.0	7.0	126.0
10.0	7.0	110.0
11.0	7.0	104.0
12.0	7.0	114.0
13.0	7.0	102.0
14.0	7.0	132.0
15.0	7.0	120.0
16.0	7.0	116.0
17.0	7.0	126.0
18.0	7.0	114.0
19.0	7.0	132.0
20.0	7.0	106.0
21.0	7.0	100.0
22.0	7.0	110.0
23.0	7.0	84.0
24.0	7.0	120.0
25.0	7.0	110.0
26.0	7.0	106.0
27.0	7.0	116.0
28.0	7.0	104.0
29.0	7.0	118.0
30.0	7.0	106.0
31.0	7.0	100.0
32.0	7.0	110.0
33.0	7.0	98.0
34.0	7.0	132.0
35.0	7.0	122.0
36.0	7.0	108.0
37.0	7.0	126.0
38.0	7.0	114.0
39.0	7.0	132.0
40.0	7.0	100.0
41.0	7.0	94.0
42.0	7.0	104.0
43.0	7.0	92.0
44.0	7.0	106.0
45.0	7.0	0.0
46.0	7.0	0.0
47.0	7.0	0.0
48.0	7.0	0.0
49.0	7.0	0.0
50.0	7.0	0.0

1.0	8.0	128.0
2.0	8.0	126.0
3.0	8.0	138.0
4.0	8.0	146.0
5.0	8.0	124.0
6.0	8.0	128.0
7.0	8.0	114.0
8.0	8.0	132.0
9.0	8.0	138.0
10.0	8.0	112.0
11.0	8.0	116.0
12.0	8.0	116.0
13.0	8.0	134.0
14.0	8.0	140.0
15.0	8.0	124.0
16.0	8.0	128.0
17.0	8.0	128.0
18.0	8.0	134.0
19.0	8.0	140.0
20.0	8.0	108.0
21.0	8.0	112.0
22.0	8.0	112.0
23.0	8.0	124.0
24.0	8.0	130.0
25.0	8.0	114.0
26.0	8.0	118.0
27.0	8.0	118.0
28.0	8.0	124.0
29.0	8.0	130.0
30.0	8.0	108.0
31.0	8.0	110.0
32.0	8.0	112.0
33.0	8.0	134.0
34.0	8.0	140.0
35.0	8.0	124.0
36.0	8.0	128.0
37.0	8.0	128.0
38.0	8.0	134.0
39.0	8.0	140.0
40.0	8.0	102.0
41.0	8.0	106.0
42.0	8.0	106.0
43.0	8.0	112.0
44.0	8.0	0.0
45.0	8.0	0.0
46.0	8.0	0.0
47.0	8.0	0.0
48.0	8.0	0.0
49.0	8.0	0.0
50.0	8.0	0.0

1.0	9.0	130.0
2.0	9.0	152.0
3.0	9.0	148.0
4.0	9.0	148.0
5.0	9.0	136.0
6.0	9.0	130.0
7.0	9.0	134.0
8.0	9.0	140.0
9.0	9.0	140.0
10.0	9.0	124.0
11.0	9.0	118.0
12.0	9.0	148.0
13.0	9.0	142.0
14.0	9.0	142.0
15.0	9.0	136.0
16.0	9.0	130.0
17.0	9.0	148.0
18.0	9.0	142.0
19.0	9.0	142.0
20.0	9.0	120.0
21.0	9.0	110.0
22.0	9.0	138.0
23.0	9.0	132.0
24.0	9.0	132.0
25.0	9.0	126.0
26.0	9.0	120.0
27.0	9.0	130.0
28.0	9.0	132.0
